GUBERNATURA
07/06/2021 13:20 (UTC-5)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
1190,969,3,966,81.1764,928,77.9831,2.1008,38,524789,328842,327026,62.3157

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,MOR,PES,RSP,FM,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,C_PT_MOR,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
040017C0300,040017C030005,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0017,03,C,00,2,5,357,355,8,363,2,79,0,3,3,164,94,1,0,0,9,2,0,0,1,0,5,363,363,700,8,,1,F,b1267dccfb0ab994e07a30a730f133318868e9da5643caf40fc81269c9f88c94,07/06/2021 07:35:00,07/06/2021 07:39:53,07/06/2021 08:00:07,CATD,ESCANER,ACTA PREP
040017C0400,040017C040005,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0017,04,C,00,2,5,341,373,6,379,7,97,0,3,0,170,94,1,0,0,2,0,0,0,2,0,4,379,380,700,6,,1,F,243733c0cd087da2794d5fbcb26c9d9d0e5bb6f997506891d48215bc1a47f167,07/06/2021 02:22:00,07/06/2021 02:26:04,07/06/2021 02:40:07,CATD,ESCANER,ACTA PREP
040017C0500,040017C050005,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0017,05,C,00,2,5,303,412,5,417,5,97,1,1,2,218,88,0,0,0,0,0,0,0,0,0,5,0,417,700,5,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,e80223c0d3aa5eccc5a7867aad64504170d8710cc7af01d697d7a858425cb92f,07/06/2021 07:59:00,07/06/2021 08:28:48,,CATD,ESCANER,ACTA PREP
040017C0600,040017C060005,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0017,06,C,00,2,5,337,375,8,383,7,91,2,7,4,174,82,5,1,1,1,2,0,0,3,0,3,383,383,700,8,,1,F,2830e8edcacc9e7996e595668272169a2d0dca4df878f14bee08f36e12c4c386,07/06/2021 02:48:00,07/06/2021 02:53:36,07/06/2021 03:00:08,CATD,ESCANER,ACTA PREP
040017C0700,040017C070005,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0017,07,C,00,2,5,335,377,8,385,3,98,3,2,8,166,91,1,0,1,4,0,0,0,3,0,5,385,385,700,8,,1,F,efd7453f0f485a06bd20d86d5e5a763bcc2e6fc678fa94ad96fc3f863888d098,07/06/2021 02:34:00,07/06/2021 02:37:37,07/06/2021 03:00:08,CATD,ESCANER,ACTA PREP
040018B0100,040018B010005,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0018,01,B,00,1,5,250,412,4,416,13,87,0,4,5,166,116,3,0,0,14,0,0,0,2,0,6,416,416,646,4,,1,F,8cac1112c50b651c21333458cf1809a5d25bc5f9660cde3e868cc7f63cf83288,07/06/2021 06:43:00,07/06/2021 06:49:33,07/06/2021 07:00:08,CATD,ESCANER,ACTA PREP
040019B0100,040019B010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0019,01,B,00,1,5,266,297,8,0,5,62,0,5,4,156,57,0,0,0,1,3,0,0,0,0,8,293,301,551,8,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,b74d8466339f529365f5100b54a395fab1e7cc84b1f8e388431f8f06d6d0d2b5,07/06/2021 04:05:00,07/06/2021 04:07:49,07/06/2021 04:20:05,CATD,ESCANER,ACTA PREP
040019C0100,040019C010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0019,01,C,00,1,5,287,276,8,284,1,57,1,1,5,162,45,0,1,1,4,1,1,1,1,0,3,284,285,551,8,,1,F,217653be2371b144525c0e2839e69158668c7b7d67099592dd54c5794a3b9fc1,07/06/2021 04:02:00,07/06/2021 04:07:02,07/06/2021 04:20:05,CATD,ESCANER,ACTA PREP
040020B0100,040020B010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0020,01,B,00,1,5,206,384,3,383,9,117,4,3,3,158,73,1,2,1,3,4,0,0,1,0,4,383,383,573,3,,1,F,02cd773503ecf36c69650a201b265a6a7ac48ec969e6c7e1b057b5909145be60,07/06/2021 01:17:00,07/06/2021 01:20:51,07/06/2021 01:40:06,CATD,ESCANER,ACTA PREP
040020C0100,040020C010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0020,01,C,00,1,5,261,329,3,332,6,76,1,2,4,155,71,3,0,2,3,0,0,0,0,0,9,332,332,573,3,,1,F,89343d33c7eb8af443c7bd0fe7210fb7749db0eaffbad67fe0d373f265193ea8,07/06/2021 03:08:00,07/06/2021 03:10:58,07/06/2021 03:20:05,CATD,ESCANER,ACTA PREP
040021B0100,040021B010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0021,01,B,00,1,5,0,214,0,351,0,0,0,5,5,123,94,2,2,1,109,0,0,0,0,0,0,0,341,546,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,ae80ccc55f9c5abafa087a1f8233f33d913459e80eaacabf460d6c2232b3e417,07/06/2021 03:50:00,07/06/2021 03:54:40,07/06/2021 04:00:07,CATD,ESCANER,ACTA PREP
040021C0100,040021C010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0021,01,C,00,1,5,218,345,3,348,5,104,2,6,2,134,78,5,0,0,3,0,0,0,2,0,7,348,348,546,3,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,5169f610a73852ccfae979945bc1646d3f9a955b264d27a75465479aa77cfb6c,07/06/2021 11:44:00,07/06/2021 04:37:19,,CATD,ESCANER,ACTA PREP
040021C0200,040021C020005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0021,02,C,00,1,5,212,346,7,353,5,87,0,6,5,146,89,5,0,0,5,0,0,0,0,0,5,353,353,545,7,,1,F,4ed8a0d69a3a3051f7235b32e622a44c97fc2c9979564355a28a783738a5a03b,07/06/2021 03:36:00,07/06/2021 03:40:53,07/06/2021 04:00:06,CATD,ESCANER,ACTA PREP
040022B0100,040022B010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0022,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,470,,,,,,,,,,,
040022C0100,040022C010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0022,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,469,,,,,,,,,,,
040023B0100,040023B010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0023,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,466,,,,,,,,,,,
040023C0100,040023C010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0023,01,C,00,1,5,186,293,6,299,10,75,2,7,3,117,66,5,1,0,5,1,0,0,3,0,4,299,299,465,6,,1,F,5820c54c7c751c7562f0cc1e72b1d80deb60df31305e5e1c2dc53d03904d5f77,07/06/2021 03:28:00,07/06/2021 03:30:56,07/06/2021 03:40:06,CATD,ESCANER,ACTA PREP
040024B0100,040024B010005,04,CAMPECHE,007,007. TENABO,0024,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,558,,,,,,,,,,,
040024C0100,040024C010005,04,CAMPECHE,007,007. TENABO,0024,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,557,,,,,,,,,,,
040025B0100,040025B010005,04,CAMPECHE,007,007. TENABO,0025,01,B,00,1,5,285,426,6,432,3,146,0,3,4,139,122,1,3,0,9,0,0,0,1,0,1,432,432,597,6,,1,F,d3033af1bc04f5f6b47acaf998d221971a0e5ef698b485073f7a1e43fde30a07,07/06/2021 12:33:00,07/06/2021 12:39:55,07/06/2021 13:00:06,CATD,ESCANER,ACTA PREP
040026B0100,040026B010005,04,CAMPECHE,007,007. TENABO,0026,01,B,00,1,5,175,383,9,392,9,117,0,3,1,133,113,3,0,0,7,0,0,0,1,2,3,392,392,547,9,,1,F,d8c958cabc13f9dc0b7ac686a28151a58654a5f80e75ce8537fdf784ef10800c,07/06/2021 12:40:00,07/06/2021 12:42:53,07/06/2021 13:00:06,CATD,ESCANER,ACTA PREP
040026C0100,040026C010005,04,CAMPECHE,007,007. TENABO,0026,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,547,,,,,,,,,,,
040027B0100,040027B010005,04,CAMPECHE,007,007. TENABO,0027,01,B,00,1,5,147,399,6,404,4,145,3,9,5,117,106,2,2,0,6,0,0,0,0,1,4,404,404,532,6,,1,F,b3355fb886348ecebeb9b2ab0b1c823e252be420932a8a06fa0543262068d24e,07/06/2021 10:59:00,07/06/2021 11:04:30,07/06/2021 11:20:04,CATD,ESCANER,RPP
040027C0100,040027C010005,04,CAMPECHE,007,007. TENABO,0027,01,C,00,1,5,153,392,7,399,9,125,2,7,3,137,87,4,2,0,10,2,0,0,3,0,8,399,399,531,7,,1,F,6fd6c7bc3252e6a8971a9fbab91cae6f7b29fbb9289ad7af607d05a85c67ab5c,07/06/2021 11:05:00,07/06/2021 11:08:54,07/06/2021 11:20:04,CATD,ESCANER,ACTA PREP
040028B0100,040028B010005,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0028,01,B,00,1,5,201,396,9,405,9,128,4,4,5,111,128,3,0,0,5,1,0,0,3,0,4,405,405,586,9,,1,F,4ac12be398e996d5708b1579afed93c66c673ed4ee80c73267715c7c35f154ee,07/06/2021 00:34:00,07/06/2021 00:37:45,07/06/2021 01:00:06,CATD,ESCANER,ACTA PREP
040029B0100,040029B010005,04,CAMPECHE,007,007. TENABO,0029,01,B,00,1,5,122,317,8,323,5,80,2,5,3,86,129,4,0,2,5,0,0,0,0,0,2,323,323,425,8,,1,F,2fa2df6d7ec8533b48cb7268bffa48c4fbbf4522ce53471fe95998843495b801,07/06/2021 10:38:00,07/06/2021 10:42:11,07/06/2021 11:00:06,CATD,ESCANER,ACTA PREP
040029C0100,040029C010005,04,CAMPECHE,007,007. TENABO,0029,01,C,00,1,5,130,0,0,314,3,91,2,6,3,104,92,2,0,0,8,0,0,3,0,0,0,314,314,424,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,80f9140248098b772c574e794974e7a02d81ba15e8e03174a920e4543d96fef7,07/06/2021 10:45:00,07/06/2021 10:48:19,07/06/2021 11:00:06,CATD,ESCANER,ACTA PREP
040030B0100,040030B010005,04,CAMPECHE,007,007. TENABO,0030,01,B,00,1,5,101,296,9,304,2,100,5,6,7,93,91,0,0,0,0,0,0,0,0,0,0,304,304,384,9,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,3f26f24dafe7cd4334c6c75253952b8068fee0ec1449aa922d3464cbed9819a5,07/06/2021 10:50:00,07/06/2021 10:54:15,07/06/2021 11:00:06,CATD,ESCANER,ACTA PREP
040030C0100,040030C010005,04,CAMPECHE,007,007. TENABO,0030,01,C,00,1,5,94,301,8,308,6,109,1,4,4,95,77,3,0,0,3,0,0,0,2,0,4,308,308,383,8,,1,F,6e05b68cafef228e9b9be8039f147f75ed170fbd954fe2eb3609a7da3fe18547,07/06/2021 11:02:00,07/06/2021 11:06:26,07/06/2021 11:20:05,CATD,ESCANER,ACTA PREP
040031B0100,040031B010005,04,CAMPECHE,007,007. TENABO,0031,01,B,00,1,5,251,483,8,491,4,139,0,2,2,176,139,2,0,2,10,4,0,0,3,0,8,491,491,722,8,,1,F,079e2bac699d67b7a03f24ad000e8cfa629a98453c09bfbf80fa20005747b8d8,07/06/2021 12:32:00,07/06/2021 12:36:09,07/06/2021 12:40:05,CATD,ESCANER,ACTA PREP
040032B0100,040032B010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0032,01,B,00,1,5,132,277,9,286,1,74,0,2,2,116,71,2,1,3,1,2,0,0,4,0,7,286,286,398,9,,1,F,4c6cb02d03d10712b345d2a273d434dd055edfced7c3340b69b311f40d8c430d,07/06/2021 00:55:00,07/06/2021 00:59:18,07/06/2021 01:20:06,CATD,ESCANER,ACTA PREP
040032C0100,040032C010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0032,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,397,,,,,,,,,,,
040033B0100,040033B010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0033,01,B,00,1,5,187,317,6,317,10,85,2,3,3,122,63,8,0,0,2,2,0,0,0,0,10,317,310,477,6,,1,F,2de906efaea5d4bc47cc69a37f72a9259a9c54440a03a73b60b97c87f6a627c0,07/06/2021 01:13:00,07/06/2021 01:25:45,,CATD,ESCANER,ACTA PREP
040033C0100,040033C010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0033,01,C,00,1,5,173,322,0,0,12,72,1,7,3,143,68,1,1,0,4,1,0,0,4,0,5,322,322,477,0,,1,F,a7cd744aeef4b9aa21cccd72e7960c9cb88e985f2e48c93129d044bd2580ea1c,07/06/2021 02:58:00,07/06/2021 03:02:03,07/06/2021 03:20:05,CATD,ESCANER,ACTA PREP
040034B0100,040034B010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0034,01,B,00,1,5,295,393,0,393,4,74,7,2,3,174,106,2,0,0,7,4,0,0,1,0,9,393,393,668,0,,1,F,de21b2d501da3b9871edc5a145f162f5ae3ac8570ae9a3a2af50994e44bfe34a,07/06/2021 03:42:00,07/06/2021 03:46:52,07/06/2021 04:00:06,CATD,ESCANER,ACTA PREP
040034C0100,040034C010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0034,01,C,00,1,5,294,393,1,394,6,81,2,6,2,181,100,3,1,1,1,3,1,0,1,0,5,394,394,668,1,,1,F,e3932bea4eaea91c623a613f85fda9881055850b181f8b733f5ced465ddaa048,07/06/2021 03:46:00,07/06/2021 03:48:17,07/06/2021 04:00:06,CATD,ESCANER,ACTA PREP
040035B0100,040035B010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0035,01,B,00,1,5,194,311,6,311,6,110,1,1,2,122,55,1,1,1,3,1,0,0,3,0,10,317,317,491,6,,1,F,989d6aa3eafb59f4b5fa170c3c558455bc8a167d716eac54d5133dd90bad5110,07/06/2021 00:12:00,07/06/2021 00:16:53,07/06/2021 00:20:06,CATD,ESCANER,ACTA PREP
040035C0100,040035C010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0035,01,C,00,1,5,117,313,3,316,4,16,1,1,2,123,0,1,0,0,0,2,0,0,2,0,11,316,163,491,3,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,b67dea450fe7df9a4738bfe2e092fa40439bf8a85f5a381776359da79a7f9908,07/06/2021 00:05:00,07/06/2021 00:28:38,,CATD,ESCANER,ACTA PREP
040036B0100,040036B010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0036,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,596,,,,,,,,,,,
040036C0100,040036C010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0036,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,596,,,,,,,,,,,
040037B0100,040037B010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0037,01,B,00,1,5,204,273,4,277,2,75,1,2,1,143,45,1,0,0,0,4,0,0,1,0,2,275,277,461,4,,1,F,72eb09e811ac788ea7dca9c876568a3bde58249651c6aba5606fc09983c2683d,07/06/2021 02:43:00,07/06/2021 02:47:25,07/06/2021 03:00:08,CATD,ESCANER,ACTA PREP
040037C0100,040037C010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0037,01,C,00,1,5,219,258,4,262,4,85,3,2,3,113,42,1,1,2,3,1,0,0,0,0,2,262,262,461,4,,1,F,0a6dd78349897d6fc9c29fd1e43de18a9fafe78d0b6abcd694919975984429b5,07/06/2021 02:40:00,07/06/2021 02:42:34,07/06/2021 03:00:08,CATD,ESCANER,ACTA PREP
040038B0100,040038B010005,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0038,01,B,00,1,5,274,0,0,495,0,0,0,0,6,206,138,8,0,1,127,0,0,0,0,0,9,495,495,749,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,0d1f82c83c9b250ca8ccfa6f6fb92be9f113dac535e451529b4b6d75574147bb,07/06/2021 00:07:00,07/06/2021 00:24:51,,CATD,ESCANER,ACTA PREP
040039B0100,040039B010005,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0039,01,B,00,1,5,309,414,0,403,7,98,1,6,7,160,112,1,2,0,7,1,0,0,1,0,11,414,414,707,0,,1,F,88dc8a788cc26f01d93ef66b32e141bfdd904d74ebb2eeb50929964840d51b66,07/06/2021 09:38:00,07/06/2021 09:42:14,07/06/2021 10:00:06,CATD,ESCANER,ACTA PREP
040039C0100,040039C010005,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0039,01,C,00,1,5,367,350,10,350,3,96,0,5,0,146,88,0,1,1,9,0,0,3,0,0,2,354,354,706,10,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,9664770d4f4609b3fa22fefb47a3d16a6c9a0b5aaed57b12149471e72178653f,07/06/2021 08:18:00,07/06/2021 08:28:35,,CATD,ESCANER,ACTA PREP
040039C0200,040039C020005,04,CAMPECHE,002,002. SAN FRANCISCO DE CAMPECHE,0039,02,C,00,1,5,310,0,0,0,14,88,1,8,1,167,99,4,3,1,9,4,0,0,6,0,8,413,413,706,0,,1,F,137ad516c171e4c38386f55bf9c09c4cca7441465ac85d5ea11d6b912d9fe783,07/06/2021 08:12:00,07/06/2021 08:14:23,07/06/2021 08:20:05,CATD,ESCANER,ACTA PREP
040040B0100,040040B010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0040,01,B,00,1,5,298,508,11,0,4,106,3,4,3,182,149,2,0,1,6,1,0,0,4,2,8,463,475,749,11,,1,F,e77515cc6783b353cd531de400c51e482873f87c0f78e30503f98e1492fa6426,07/06/2021 04:08:00,07/06/2021 04:11:04,07/06/2021 04:20:05,CATD,ESCANER,ACTA PREP
040041B0100,040041B010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0041,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,394,,TODOS ILEGIBLES O SIN DATO,0,F,094f02c290acb6813c387b99cbdcae9788ac9a43558a9e49d49ba6dc23bf9be1,07/06/2021 03:23:00,07/06/2021 03:27:13,07/06/2021 03:40:06,CATD,ESCANER,ACTA PREP
040041C0100,040041C010005,04,CAMPECHE,001,001. SAN FRANCISCO DE CAMPECHE,0041,01,C,00,1,5,159,249,6,255,4,58,2,1,0,105,72,1,0,0,2,1,0,0,0,0,9,255,255,394,6,,1,F,6d253882c73d409adbc6ee33daf6acfdfb6d14bcde0af6700d4adf66e9afd26e,07/06/2021 03:18:00,07/06/2021 03:21:21,07/06/2021 03:40:05,CATD,ESCANER,ACTA PREP
040042B0100,040042B010005,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0042,01,B,00,1,5,183,385,8,394,7,125,9,5,1,123,101,2,2,2,9,1,0,0,2,0,4,394,393,556,8,,1,F,177ea626dcf2f5bea13853b9ae9c1a3a9697a4b11761f185aac528424c5cd6a5,07/06/2021 01:30:00,07/06/2021 01:32:31,07/06/2021 01:40:06,CATD,ESCANER,ACTA PREP
040042C0100,040042C010005,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0042,01,C,00,1,5,201,366,8,373,5,95,1,3,4,153,97,1,0,0,4,1,0,0,4,0,5,373,373,555,8,,1,F,c464a68509c8ef23d799f34ae394ab5328b822f4af30f702d559bcb44aefabd5,07/06/2021 02:26:00,07/06/2021 02:32:32,07/06/2021 02:40:07,CATD,ESCANER,ACTA PREP
040043B0100,040043B010005,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0043,01,B,00,1,5,144,352,10,363,8,85,4,11,2,150,80,3,3,1,9,2,0,0,1,0,4,363,363,491,10,,1,F,e2470754f6a93c81f40e374338cfa38b4e8a2e726bc8155fba18df6820f1a291,07/06/2021 06:48:00,07/06/2021 06:53:11,07/06/2021 07:00:07,CATD,ESCANER,ACTA PREP
040043C0100,040043C010005,04,CAMPECHE,003,003. SAN FRANCISCO DE CAMPECHE,0043,01,C,00,1,5,166,339,6,345,7,98,0,3,7,113,95,3,2,1,8,1,0,0,0,1,6,345,345,491,6,,1,F,04477946cdd101cd25a08a8310d97af49afad55b43c30c31e897a2dd3cb4e3e8,07/06/2021 06:35:00,07/06/2021 06:37:48,07/06/2021 06:40:05,CATD,ESCANER,ACTA PREP
040044B0100,040044B010005,04,CAMPECHE,007,007. TENABO,0044,01,B,00,1,5,137,287,6,293,3,68,0,1,5,113,98,1,0,0,1,1,0,0,0,0,2,293,293,410,6,,1,F,4fb75f2295d688b2adcc333d15ed2c65ab9505f4cdf2df41ef15b8ba7e2c1f5f,07/06/2021 10:24:00,07/06/2021 10:29:51,07/06/2021 10:40:05,CATD,ESCANER,ACTA PREP
040044C0100,040044C010005,04,CAMPECHE,007,007. TENABO,0044,01,C,00,1,5,140,280,9,0,5,67,1,4,4,107,93,2,2,0,1,1,0,0,0,0,3,289,290,409,9,,1,F,24d722b0c71cecece4673642bb5d311ea3f2b8c2e60bdc67ce6473d0ba645b65,07/06/2021 10:30:00,07/06/2021 10:33:47,07/06/2021 10:40:04,CATD,ESCANER,ACTA PREP
040045B0100,040045B010005,04,CAMPECHE,007,007. TENABO,0045,01,B,00,1,5,160,240,5,245,0,56,1,1,4,77,95,3,0,0,2,1,0,0,3,0,2,245,245,385,5,,1,F,6fd253c5dece454fb8a098ebdb68a346b151828877222d3767162cdcfb57c441,07/06/2021 10:32:00,07/06/2021 10:34:27,07/06/2021 10:40:04,CATD,ESCANER,ACTA PREP
040045C0100,040045C010005,04,CAMPECHE,007,007. TENABO,0045,01,C,00,1,5,128,266,10,276,6,76,3,3,2,90,81,2,1,2,2,0,0,0,5,0,3,276,276,384,10,,1,F,bcfafee04f9396a321264844a45c50221e8e7e29ce4fc68449732b3abe0393a9,07/06/2021 10:34:00,07/06/2021 10:39:45,07/06/2021 11:00:06,CATD,ESCANER,ACTA PREP
040046B0100,040046B010005,04,CAMPECHE,007,007. TENABO,0046,01,B,00,1,5,180,340,3,344,8,79,0,6,1,116,112,3,0,1,5,0,0,0,5,0,8,344,344,504,3,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,bb5f635c52b4025e55bc5bc924c91804fa814442ed05b33c8c8bbdeacae1f796,07/06/2021 10:01:00,07/06/2021 10:05:05,07/06/2021 10:20:05,CATD,ESCANER,ACTA PREP
040046C0100,040046C010005,04,CAMPECHE,007,007. TENABO,0046,01,C,00,1,5,171,344,9,353,4,76,1,6,2,128,129,2,0,0,2,0,0,0,1,0,2,353,353,504,9,,1,F,a2ab70143575c58b3c5e30fac72ff44f527e886e36966591a44b59b8c5d599da,07/06/2021 10:06:00,07/06/2021 10:10:57,07/06/2021 10:20:05,CATD,ESCANER,ACTA PREP
040047B0100,040047B010005,04,CAMPECHE,007,007. TENABO,0047,01,B,00,1,5,135,338,3,343,1,106,4,2,4,104,112,3,0,0,4,0,0,0,0,0,3,343,343,456,3,,1,F,b40f55e1f20c95a966090b93ebfd5abb7766acac7eba848b7eddfa039fb8f614,07/06/2021 09:16:00,07/06/2021 09:20:30,07/06/2021 09:40:04,CATD,ESCANER,ACTA PREP
040047C0100,040047C010005,04,CAMPECHE,007,007. TENABO,0047,01,C,00,1,5,120,347,7,355,15,102,3,1,1,116,110,2,0,0,0,0,0,0,0,0,5,355,355,456,7,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,6149d924e527d2553a733f447365f2973a2783f9a29a139966603c7bf68eded9,07/06/2021 09:55:00,07/06/2021 09:58:31,07/06/2021 10:20:05,CATD,ESCANER,ACTA PREP
040048B0100,040048B010005,04,CAMPECHE,007,007. TENABO,0048,01,B,00,1,5,154,348,5,353,9,102,4,0,3,109,108,2,0,0,8,1,0,0,1,0,5,353,352,487,5,,1,F,6a514a521d0be0fe1b381b7bc739effad7b98e7a281c4aadab36823a717077cd,07/06/2021 10:11:00,07/06/2021 10:14:27,07/06/2021 10:20:05,CATD,ESCANER,ACTA PREP
040048C0100,040048C010005,04,CAMPECHE,007,007. TENABO,0048,01,C,00,1,5,171,334,2,336,13,94,1,3,3,101,110,1,1,0,6,1,0,0,1,0,1,336,336,487,2,,1,F,1cfcc02a7c420cb14b71db691534ad963b26660fb6b6a8d624306ca01112b981,07/06/2021 10:16:00,07/06/2021 10:25:36,07/06/2021 10:40:04,CATD,ESCANER,ACTA PREP
040049B0100,040049B010005,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0049,01,B,00,1,5,179,405,8,413,8,108,1,2,5,123,154,0,2,1,3,0,0,0,0,0,6,413,413,573,8,,1,F,de56980bc7b874d07115e52321a58183547c6bebf65f1fb5986aba97614deb5a,07/06/2021 04:54:00,07/06/2021 04:58:49,07/06/2021 05:00:06,CATD,ESCANER,ACTA PREP
040049C0100,040049C010005,04,CAMPECHE,004,004. SAN FRANCISCO DE CAMPECHE,0049,01,C,00,1,5,195,387,9,0,8,98,4,5,2,128,136,0,1,1,3,0,0,1,3,0,8,398,398,572,9,,1,F,af25ee2bb2d61c91fd19d7910f0934dbb1193057bddbf520d02e51f784beb2d9,07/06/2021 04:04:00,07/06/2021 04:07:52,07/06/2021 04:20:05,CATD,ESCANER,ACTA PREP
040050B0100,040050B010005,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0050,01,B,00,1,5,211,442,10,452,7,156,6,5,7,146,109,1,1,1,6,0,0,0,1,0,5,452,451,643,10,,1,F,12b140543ebe2499349badc82055b81954c660953eb30beba421d68fbc13eaef,07/06/2021 04:54:00,07/06/2021 04:57:58,07/06/2021 05:00:06,CATD,ESCANER,ACTA PREP
040051B0100,040051B010005,04,CAMPECHE,005,005. SAN FRANCISCO DE CAMPECHE,0051,01,B,00,1,5,157,354,7,364,3,114,1,2,7,112,108,2,0,1,6,0,0,0,3,0,5,364,364,500,7,,1,F,011fb1c25fbcb3ddd00f47cc539353872c6b3dd2fd568b90cb25372c64e8f1ea,07/06/2021 00:28:00,07/06/2021 00:32:09,07/06/2021 00:40:06,CATD,ESCANER,ACTA PREP
