GUBERNATURA
01/06/2021 18:52 (UTC-5)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
1190,0,0,0,0,0,0,0,0,0,,0,

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,MOR,PES,RSP,FM,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,C_PT_MOR,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'040144B0100,'040144B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0144,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,
'040145B0100,'040145B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0145,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,423,,,,,,,,,,,
'040145C0100,'040145C010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0145,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,422,,,,,,,,,,,
'040146B0100,'040146B010005,'04,CAMPECHE,'006,006. SAN FRANCISCO DE CAMPECHE,'0146,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,491,,,,,,,,,,,
'040147B0100,'040147B010005,'04,CAMPECHE,'017,017. CALKINI,'0147,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,601,,,,,,,,,,,
'040147C0100,'040147C010005,'04,CAMPECHE,'017,017. CALKINI,'0147,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,
'040147C0200,'040147C020005,'04,CAMPECHE,'017,017. CALKINI,'0147,02,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,
'040148B0100,'040148B010005,'04,CAMPECHE,'017,017. CALKINI,'0148,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,565,,,,,,,,,,,
'040148C0100,'040148C010005,'04,CAMPECHE,'017,017. CALKINI,'0148,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,565,,,,,,,,,,,
'040149B0100,'040149B010005,'04,CAMPECHE,'017,017. CALKINI,'0149,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,579,,,,,,,,,,,
'040149C0100,'040149C010005,'04,CAMPECHE,'017,017. CALKINI,'0149,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,578,,,,,,,,,,,
'040150B0100,'040150B010005,'04,CAMPECHE,'017,017. CALKINI,'0150,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,397,,,,,,,,,,,
'040150C0100,'040150C010005,'04,CAMPECHE,'017,017. CALKINI,'0150,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,397,,,,,,,,,,,
'040151B0100,'040151B010005,'04,CAMPECHE,'017,017. CALKINI,'0151,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,416,,,,,,,,,,,
'040151C0100,'040151C010005,'04,CAMPECHE,'017,017. CALKINI,'0151,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,415,,,,,,,,,,,
'040152B0100,'040152B010005,'04,CAMPECHE,'017,017. CALKINI,'0152,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,533,,,,,,,,,,,
'040152C0100,'040152C010005,'04,CAMPECHE,'017,017. CALKINI,'0152,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,533,,,,,,,,,,,
'040153B0100,'040153B010005,'04,CAMPECHE,'017,017. CALKINI,'0153,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,531,,,,,,,,,,,
'040153C0100,'040153C010005,'04,CAMPECHE,'017,017. CALKINI,'0153,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,530,,,,,,,,,,,
'040154B0100,'040154B010005,'04,CAMPECHE,'017,017. CALKINI,'0154,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,622,,,,,,,,,,,
'040154C0100,'040154C010005,'04,CAMPECHE,'017,017. CALKINI,'0154,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,622,,,,,,,,,,,
'040154C0200,'040154C020005,'04,CAMPECHE,'017,017. CALKINI,'0154,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,622,,,,,,,,,,,
'040155B0100,'040155B010005,'04,CAMPECHE,'017,017. CALKINI,'0155,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,714,,,,,,,,,,,
'040155C0100,'040155C010005,'04,CAMPECHE,'017,017. CALKINI,'0155,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,714,,,,,,,,,,,
'040156B0100,'040156B010005,'04,CAMPECHE,'017,017. CALKINI,'0156,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,477,,,,,,,,,,,
'040156C0100,'040156C010005,'04,CAMPECHE,'017,017. CALKINI,'0156,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,476,,,,,,,,,,,
'040157B0100,'040157B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0157,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,380,,,,,,,,,,,
'040157C0100,'040157C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0157,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,380,,,,,,,,,,,
'040158B0100,'040158B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0158,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,441,,,,,,,,,,,
'040158C0100,'040158C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0158,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,441,,,,,,,,,,,
'040159B0100,'040159B010005,'04,CAMPECHE,'017,017. CALKINI,'0159,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,412,,,,,,,,,,,
'040159C0100,'040159C010005,'04,CAMPECHE,'017,017. CALKINI,'0159,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,411,,,,,,,,,,,
'040160B0100,'040160B010005,'04,CAMPECHE,'017,017. CALKINI,'0160,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,417,,,,,,,,,,,
'040160C0100,'040160C010005,'04,CAMPECHE,'017,017. CALKINI,'0160,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,417,,,,,,,,,,,
'040161B0100,'040161B010005,'04,CAMPECHE,'017,017. CALKINI,'0161,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,407,,,,,,,,,,,
'040161C0100,'040161C010005,'04,CAMPECHE,'017,017. CALKINI,'0161,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,406,,,,,,,,,,,
'040162B0100,'040162B010005,'04,CAMPECHE,'017,017. CALKINI,'0162,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,521,,,,,,,,,,,
'040162C0100,'040162C010005,'04,CAMPECHE,'017,017. CALKINI,'0162,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,521,,,,,,,,,,,
'040163B0100,'040163B010005,'04,CAMPECHE,'017,017. CALKINI,'0163,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,415,,,,,,,,,,,
'040163C0100,'040163C010005,'04,CAMPECHE,'017,017. CALKINI,'0163,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,414,,,,,,,,,,,
'040164B0100,'040164B010005,'04,CAMPECHE,'017,017. CALKINI,'0164,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,447,,,,,,,,,,,
'040164C0100,'040164C010005,'04,CAMPECHE,'017,017. CALKINI,'0164,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,447,,,,,,,,,,,
'040165B0100,'040165B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0165,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,285,,,,,,,,,,,
'040166B0100,'040166B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0166,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,719,,,,,,,,,,,
'040166C0100,'040166C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0166,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,719,,,,,,,,,,,
'040166C0200,'040166C020005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0166,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,719,,,,,,,,,,,
'040167B0100,'040167B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0167,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,604,,,,,,,,,,,
'040167C0100,'040167C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0167,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,603,,,,,,,,,,,
'040168B0100,'040168B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0168,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,671,,,,,,,,,,,
'040168C0100,'040168C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0168,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,671,,,,,,,,,,,
'040169B0100,'040169B010005,'04,CAMPECHE,'017,017. CALKINI,'0169,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,531,,,,,,,,,,,
'040169C0100,'040169C010005,'04,CAMPECHE,'017,017. CALKINI,'0169,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,531,,,,,,,,,,,
'040169C0200,'040169C020005,'04,CAMPECHE,'017,017. CALKINI,'0169,02,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,530,,,,,,,,,,,
'040170B0100,'040170B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0170,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,497,,,,,,,,,,,
'040170C0100,'040170C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0170,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,497,,,,,,,,,,,
'040171B0100,'040171B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0171,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,702,,,,,,,,,,,
'040172B0100,'040172B010005,'04,CAMPECHE,'017,017. CALKINI,'0172,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,748,,,,,,,,,,,
'040172C0100,'040172C010005,'04,CAMPECHE,'017,017. CALKINI,'0172,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,748,,,,,,,,,,,
'040173B0100,'040173B010005,'04,CAMPECHE,'017,017. CALKINI,'0173,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,644,,,,,,,,,,,
'040173C0100,'040173C010005,'04,CAMPECHE,'017,017. CALKINI,'0173,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,644,,,,,,,,,,,
'040173C0200,'040173C020005,'04,CAMPECHE,'017,017. CALKINI,'0173,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,644,,,,,,,,,,,
'040174B0100,'040174B010005,'04,CAMPECHE,'017,017. CALKINI,'0174,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,647,,,,,,,,,,,
'040174C0100,'040174C010005,'04,CAMPECHE,'017,017. CALKINI,'0174,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,646,,,,,,,,,,,
'040175B0100,'040175B010005,'04,CAMPECHE,'017,017. CALKINI,'0175,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,710,,,,,,,,,,,
'040175C0100,'040175C010005,'04,CAMPECHE,'017,017. CALKINI,'0175,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,710,,,,,,,,,,,
'040175C0200,'040175C020005,'04,CAMPECHE,'017,017. CALKINI,'0175,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,710,,,,,,,,,,,
'040176B0100,'040176B010005,'04,CAMPECHE,'017,017. CALKINI,'0176,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,732,,,,,,,,,,,
'040176C0100,'040176C010005,'04,CAMPECHE,'017,017. CALKINI,'0176,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,732,,,,,,,,,,,
'040176C0200,'040176C020005,'04,CAMPECHE,'017,017. CALKINI,'0176,02,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,731,,,,,,,,,,,
'040177B0100,'040177B010005,'04,CAMPECHE,'017,017. CALKINI,'0177,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,619,,,,,,,,,,,
'040177C0100,'040177C010005,'04,CAMPECHE,'017,017. CALKINI,'0177,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,619,,,,,,,,,,,
'040177C0200,'040177C020005,'04,CAMPECHE,'017,017. CALKINI,'0177,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,618,,,,,,,,,,,
'040178B0100,'040178B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0178,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,326,,,,,,,,,,,
'040179B0100,'040179B010005,'04,CAMPECHE,'017,017. CALKINI,'0179,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,744,,,,,,,,,,,
'040179C0100,'040179C010005,'04,CAMPECHE,'017,017. CALKINI,'0179,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,743,,,,,,,,,,,
'040180B0100,'040180B010005,'04,CAMPECHE,'017,017. CALKINI,'0180,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,689,,,,,,,,,,,
'040180C0100,'040180C010005,'04,CAMPECHE,'017,017. CALKINI,'0180,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,689,,,,,,,,,,,
'040180C0200,'040180C020005,'04,CAMPECHE,'017,017. CALKINI,'0180,02,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,688,,,,,,,,,,,
'040181B0100,'040181B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0181,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,346,,,,,,,,,,,
'040181E0100,'040181E010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0181,01,E,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,191,,,,,,,,,,,
'040182B0100,'040182B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0182,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,
'040359B0100,'040359B010005,'04,CAMPECHE,'021,021. XPUJIL,'0359,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,490,,,,,,,,,,,
'040359C0100,'040359C010005,'04,CAMPECHE,'021,021. XPUJIL,'0359,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,490,,,,,,,,,,,
'040360B0100,'040360B010005,'04,CAMPECHE,'021,021. XPUJIL,'0360,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,706,,,,,,,,,,,
'040360C0100,'040360C010005,'04,CAMPECHE,'021,021. XPUJIL,'0360,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,706,,,,,,,,,,,
'040362B0100,'040362B010005,'04,CAMPECHE,'021,021. XPUJIL,'0362,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,450,,,,,,,,,,,
'040362E0100,'040362E010005,'04,CAMPECHE,'021,021. XPUJIL,'0362,01,E,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,533,,,,,,,,,,,
'040363B0100,'040363B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0363,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,668,,,,,,,,,,,
'040363C0100,'040363C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0363,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,668,,,,,,,,,,,
'040363C0200,'040363C020005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0363,02,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,668,,,,,,,,,,,
'040364B0100,'040364B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0364,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,715,,,,,,,,,,,
'040364C0100,'040364C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0364,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,715,,,,,,,,,,,
'040364C0200,'040364C020005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0364,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,715,,,,,,,,,,,
'040365B0100,'040365B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0365,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,478,,,,,,,,,,,
'040365C0100,'040365C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0365,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,478,,,,,,,,,,,
'040366B0100,'040366B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0366,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,607,,,,,,,,,,,
'040366C0100,'040366C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0366,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,607,,,,,,,,,,,
'040367B0100,'040367B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0367,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,623,,,,,,,,,,,
'040367C0100,'040367C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0367,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,622,,,,,,,,,,,
'040368B0100,'040368B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0368,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,
'040368C0100,'040368C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0368,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,599,,,,,,,,,,,
'040369B0100,'040369B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0369,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,391,,,,,,,,,,,
'040369C0100,'040369C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0369,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,391,,,,,,,,,,,
'040370B0100,'040370B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0370,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,690,,,,,,,,,,,
'040370C0100,'040370C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0370,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,690,,,,,,,,,,,
'040371B0100,'040371B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0371,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,474,,,,,,,,,,,
'040371C0100,'040371C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0371,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,473,,,,,,,,,,,
'040372B0100,'040372B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0372,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,742,,,,,,,,,,,
'040372C0100,'040372C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0372,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,741,,,,,,,,,,,
'040373B0100,'040373B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0373,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,502,,,,,,,,,,,
'040373C0100,'040373C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0373,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,502,,,,,,,,,,,
'040374B0100,'040374B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0374,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,354,,,,,,,,,,,
'040375B0100,'040375B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0375,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,531,,,,,,,,,,,
'040375C0100,'040375C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0375,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,531,,,,,,,,,,,
'040375C0200,'040375C020005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0375,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,531,,,,,,,,,,,
'040376B0100,'040376B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0376,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,512,,,,,,,,,,,
'040376C0100,'040376C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0376,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,511,,,,,,,,,,,
'040376C0200,'040376C020005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0376,02,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,511,,,,,,,,,,,
'040377B0100,'040377B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0377,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,577,,,,,,,,,,,
'040377C0100,'040377C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0377,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,576,,,,,,,,,,,
'040378B0100,'040378B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0378,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,730,,,,,,,,,,,
'040378C0100,'040378C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0378,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,730,,,,,,,,,,,
'040379B0100,'040379B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0379,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,663,,,,,,,,,,,
'040379C0100,'040379C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0379,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,662,,,,,,,,,,,
'040380B0100,'040380B010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0380,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,529,,,,,,,,,,,
'040380C0100,'040380C010005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0380,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,529,,,,,,,,,,,
'040380C0200,'040380C020005,'04,CAMPECHE,'019,019. HECELCHAKAN,'0380,02,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,529,,,,,,,,,,,
'040381B0100,'040381B010005,'04,CAMPECHE,'018,018. HOPELCHEN,'0381,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,,,,,,,
'040381C0100,'040381C010005,'04,CAMPECHE,'018,018. HOPELCHEN,'0381,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,629,,,,,,,,,,,
'040381C0200,'040381C020005,'04,CAMPECHE,'018,018. HOPELCHEN,'0381,02,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,629,,,,,,,,,,,
'040382B0100,'040382B010005,'04,CAMPECHE,'018,018. HOPELCHEN,'0382,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,636,,,,,,,,,,,
'040382C0100,'040382C010005,'04,CAMPECHE,'018,018. HOPELCHEN,'0382,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,636,,,,,,,,,,,
'040382C0200,'040382C020005,'04,CAMPECHE,'018,018. HOPELCHEN,'0382,02,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,636,,,,,,,,,,,
'040382C0300,'040382C030005,'04,CAMPECHE,'018,018. HOPELCHEN,'0382,03,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,636,,,,,,,,,,,
'040382C0400,'040382C040005,'04,CAMPECHE,'018,018. HOPELCHEN,'0382,04,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,635,,,,,,,,,,,
'040383B0100,'040383B010005,'04,CAMPECHE,'018,018. HOPELCHEN,'0383,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,508,,,,,,,,,,,
'040383C0100,'040383C010005,'04,CAMPECHE,'018,018. HOPELCHEN,'0383,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,507,,,,,,,,,,,
'040384B0100,'040384B010005,'04,CAMPECHE,'018,018. HOPELCHEN,'0384,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,495,,,,,,,,,,,
'040384C0100,'040384C010005,'04,CAMPECHE,'018,018. HOPELCHEN,'0384,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,495,,,,,,,,,,,
'040385B0100,'040385B010005,'04,CAMPECHE,'018,018. HOPELCHEN,'0385,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,369,,,,,,,,,,,
'040386B0100,'040386B010005,'04,CAMPECHE,'018,018. HOPELCHEN,'0386,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,414,,,,,,,,,,,
'040387B0100,'040387B010005,'04,CAMPECHE,'018,018. HOPELCHEN,'0387,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,304,,,,,,,,,,,
'040388B0100,'040388B010005,'04,CAMPECHE,'018,018. HOPELCHEN,'0388,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,585,,,,,,,,,,,
'040388C0100,'040388C010005,'04,CAMPECHE,'018,018. HOPELCHEN,'0388,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,584,,,,,,,,,,,
'040388C0200,'040388C020005,'04,CAMPECHE,'018,018. HOPELCHEN,'0388,02,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,584,,,,,,,,,,,
'040388C0300,'040388C030005,'04,CAMPECHE,'018,018. HOPELCHEN,'0388,03,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,584,,,,,,,,,,,
'040389B0100,'040389B010005,'04,CAMPECHE,'018,018. HOPELCHEN,'0389,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,574,,,,,,,,,,,
'040389C0100,'040389C010005,'04,CAMPECHE,'018,018. HOPELCHEN,'0389,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,574,,,,,,,,,,,
'040390B0100,'040390B010005,'04,CAMPECHE,'018,018. HOPELCHEN,'0390,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,357,,,,,,,,,,,
