JUNTAS
06/06/2021 22:40 (UTC-5)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
271,0,0,0,0,0,0,0,0,0,0,0,0

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,MOR,PES,RSP,FM,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
040375C0100,040375C010007,04,CAMPECHE,013,POMUCH,0375,01,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,531,,,,,,,,,,,
040375C0200,040375C020007,04,CAMPECHE,013,POMUCH,0375,02,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,531,,,,,,,,,,,
040376B0100,040376B010007,04,CAMPECHE,013,POMUCH,0376,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,512,,,,,,,,,,,
040376C0100,040376C010007,04,CAMPECHE,013,POMUCH,0376,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,511,,,,,,,,,,,
040376C0200,040376C020007,04,CAMPECHE,013,POMUCH,0376,02,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,511,,,,,,,,,,,
040377B0100,040377B010007,04,CAMPECHE,013,POMUCH,0377,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,577,,,,,,,,,,,
040377C0100,040377C010007,04,CAMPECHE,013,POMUCH,0377,01,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,576,,,,,,,,,,,
040378B0100,040378B010007,04,CAMPECHE,013,POMUCH,0378,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,730,,,,,,,,,,,
040378C0100,040378C010007,04,CAMPECHE,013,POMUCH,0378,01,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,730,,,,,,,,,,,
040379B0100,040379B010007,04,CAMPECHE,013,POMUCH,0379,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,663,,,,,,,,,,,
040379C0100,040379C010007,04,CAMPECHE,013,POMUCH,0379,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,662,,,,,,,,,,,
040385B0100,040385B010007,04,CAMPECHE,014,BOLONCHEN DE REJON,0385,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,369,,,,,,,,,,,
040386B0100,040386B010007,04,CAMPECHE,014,BOLONCHEN DE REJON,0386,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,414,,,,,,,,,,,
040387B0100,040387B010007,04,CAMPECHE,014,BOLONCHEN DE REJON,0387,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,304,,,,,,,,,,,
040388B0100,040388B010007,04,CAMPECHE,014,BOLONCHEN DE REJON,0388,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,585,,,,,,,,,,,
040388C0100,040388C010007,04,CAMPECHE,014,BOLONCHEN DE REJON,0388,01,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,584,,,,,,,,,,,
040388C0200,040388C020007,04,CAMPECHE,014,BOLONCHEN DE REJON,0388,02,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,584,,,,,,,,,,,
040388C0300,040388C030007,04,CAMPECHE,014,BOLONCHEN DE REJON,0388,03,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,584,,,,,,,,,,,
040389B0100,040389B010007,04,CAMPECHE,014,BOLONCHEN DE REJON,0389,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,574,,,,,,,,,,,
040389C0100,040389C010007,04,CAMPECHE,014,BOLONCHEN DE REJON,0389,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,574,,,,,,,,,,,
040400B0100,040400B010007,04,CAMPECHE,015,DZIBALCHEN,0400,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,646,,,,,,,,,,,
040400C0100,040400C010007,04,CAMPECHE,015,DZIBALCHEN,0400,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,646,,,,,,,,,,,
040401B0100,040401B010007,04,CAMPECHE,015,DZIBALCHEN,0401,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,634,,,,,,,,,,,
040401C0100,040401C010007,04,CAMPECHE,015,DZIBALCHEN,0401,01,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,634,,,,,,,,,,,
040402B0100,040402B010007,04,CAMPECHE,015,DZIBALCHEN,0402,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,749,,,,,,,,,,,
040403B0100,040403B010007,04,CAMPECHE,015,DZIBALCHEN,0403,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,688,,,,,,,,,,,
040403C0100,040403C010007,04,CAMPECHE,015,DZIBALCHEN,0403,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,688,,,,,,,,,,,
040404B0100,040404B010007,04,CAMPECHE,015,DZIBALCHEN,0404,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,412,,,,,,,,,,,
040404C0100,040404C010007,04,CAMPECHE,015,DZIBALCHEN,0404,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,412,,,,,,,,,,,
040405B0100,040405B010007,04,CAMPECHE,015,DZIBALCHEN,0405,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,615,,,,,,,,,,,
040405B0100,040405B010007,04,CAMPECHE,016,UKUM,0405,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,
040406B0100,040406B010007,04,CAMPECHE,015,DZIBALCHEN,0406,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,602,,,,,,,,,,,
040407B0100,040407B010007,04,CAMPECHE,016,UKUM,0407,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,412,,,,,,,,,,,
040407C0100,040407C010007,04,CAMPECHE,016,UKUM,0407,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,412,,,,,,,,,,,
040408B0100,040408B010007,04,CAMPECHE,016,UKUM,0408,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,510,,,,,,,,,,,
040409B0100,040409B010007,04,CAMPECHE,016,UKUM,0409,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,447,,,,,,,,,,,
040409C0100,040409C010007,04,CAMPECHE,016,UKUM,0409,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,446,,,,,,,,,,,
040410B0100,040410B010007,04,CAMPECHE,016,UKUM,0410,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,523,,,,,,,,,,,
040410C0100,040410C010007,04,CAMPECHE,016,UKUM,0410,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,523,,,,,,,,,,,
040410C0200,040410C020007,04,CAMPECHE,016,UKUM,0410,02,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,522,,,,,,,,,,,
040411B0100,040411B010007,04,CAMPECHE,016,UKUM,0411,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,330,,,,,,,,,,,
040411E0100,040411E010007,04,CAMPECHE,016,UKUM,0411,01,E,00,2,7,,,,,,,,,,,,,,,,,,,,,,,537,,,,,,,,,,,
040412B0100,040412B010007,04,CAMPECHE,016,UKUM,0412,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,356,,,,,,,,,,,
040417E0100,040417E010007,04,CAMPECHE,022,CONSTITUCION,0417,01,E,00,2,7,,,,,,,,,,,,,,,,,,,,,,,384,,,,,,,,,,,
040445B0100,040445B010007,04,CAMPECHE,017,TINUN,0445,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,499,,,,,,,,,,,
040445C0100,040445C010007,04,CAMPECHE,017,TINUN,0445,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,499,,,,,,,,,,,
040446B0100,040446B010007,04,CAMPECHE,017,TINUN,0446,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,
040447B0100,040447B010007,04,CAMPECHE,017,TINUN,0447,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,427,,,,,,,,,,,
040250B0100,040250B010007,04,CAMPECHE,009,SABANCUY,0250,01,B,00,2,7,,,,,,,,,,,,,,,,,,,,,,,692,,,,,,,,,,,
040250C0100,040250C010007,04,CAMPECHE,009,SABANCUY,0250,01,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,692,,,,,,,,,,,
040250C0200,040250C020007,04,CAMPECHE,009,SABANCUY,0250,02,C,00,2,7,,,,,,,,,,,,,,,,,,,,,,,692,,,,,,,,,,,
040251B0100,040251B010007,04,CAMPECHE,009,SABANCUY,0251,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,533,,,,,,,,,,,
040251C0100,040251C010007,04,CAMPECHE,009,SABANCUY,0251,01,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,532,,,,,,,,,,,
040252B0100,040252B010007,04,CAMPECHE,009,SABANCUY,0252,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,514,,,,,,,,,,,
040252C0100,040252C010007,04,CAMPECHE,009,SABANCUY,0252,01,C,00,1,7,,,,,,,,,,,,,,,,,,,,,,,513,,,,,,,,,,,
040253B0100,040253B010007,04,CAMPECHE,009,SABANCUY,0253,01,B,00,1,7,,,,,,,,,,,,,,,,,,,,,,,577,,,,,,,,,,,
